store_id,party,longitude,latitude
CG-104055-0000,Co-operative Group,-0.1487778,50.8321133
CG-107307-0000,Co-operative Group,-0.5691533999999999,51.6331726
CG-107662-0000,Co-operative Group,-0.1472297,50.8306879
CG-106624-0000,Co-operative Group,-0.1508897,50.863057
CG-109821-0000,Co-operative Group,-0.1410151,50.8232116
CG-109842-0000,Co-operative Group,-0.2225056,51.1036071
CG-105946-0000,Co-operative Group,-0.4360146999999999,51.4873989
CG-106050-0000,Co-operative Group,-0.1356999492933904,50.83006517013982
CG-106814-0000,Co-operative Group,-0.1322001,50.82061299999999
CG-109852-0000,Co-operative Group,-0.3456245999999999,51.36092060000001
CG-104871-0000,Co-operative Group,-0.1349243,50.8435915
CG-105586-0000,Co-operative Group,-0.126598888889,50.83487
CG-105360-0000,Co-operative Group,-0.499167,51.582369
CG-107652-0000,Co-operative Group,-0.1223486,50.8189095
CG-107485-0000,Co-operative Group,-0.1223486,50.8189095
CG-105797-0000,Co-operative Group,-0.212769,51.122137
CG-104169-0000,Co-operative Group,-0.3467657,51.385098
CG-107774-0000,Co-operative Group,-0.1060458,50.8182113
CG-105875-0000,Co-operative Group,-0.1976637,51.1280987
CG-105761-0000,Co-operative Group,-0.4487096,51.5511782
CG-107666-0000,Co-operative Group,-0.134274,50.9647829
CG-107628-0000,Co-operative Group,-0.1804644,51.10220549999999
CG-104177-0000,Co-operative Group,-0.1429617,51.0145289
CG-105424-0000,Co-operative Group,-0.481879444444,51.604874166667
CG-105840-0000,Co-operative Group,-0.4213016,51.5319495
CG-105086-0000,Co-operative Group,-0.350893,51.436265
CG-107871-0000,Co-operative Group,-0.4450717,51.5645675
CG-105647-0000,Co-operative Group,-0.114326666667,50.955551388889
CG-105311-0000,Co-operative Group,-0.244944,51.282972
CG-109826-0000,Co-operative Group,-0.1167816,50.9902729
CG-106797-0000,Co-operative Group,-0.2093249,51.2246027
CG-106885-0000,Co-operative Group,-0.2676433,51.3340749
CG-107915-0000,Co-operative Group,-0.0746123,50.837202
CG-107530-0000,Co-operative Group,-0.1531987,51.1074518
CG-105388-0000,Co-operative Group,-0.295079,51.384844
CG-105493-0000,Co-operative Group,-0.31807,51.42034
CG-107391-0000,Co-operative Group,-0.2632415,51.3342538
CG-107623-0000,Co-operative Group,-0.1538649,51.1177786
CG-104913-0000,Co-operative Group,-0.1997098,51.2241905
CG-107637-0000,Co-operative Group,-0.1975605,51.22444900000001
CG-106856-0000,Co-operative Group,-0.2401108999999999,51.310107
CG-105328-0000,Co-operative Group,-0.294774,51.401211
CG-104307-0000,Co-operative Group,-0.2602437,51.3498772
CG-104257-0000,Co-operative Group,-0.322961,51.449552
CG-107396-0000,Co-operative Group,-0.2635326,51.36785440000001
CG-104174-0000,Co-operative Group,-0.2935337,51.41916699999999
CG-104085-0000,Co-operative Group,-0.325999,51.468426
CG-104119-0000,Co-operative Group,-0.2623821,51.3849348
CG-106837-0000,Co-operative Group,-0.2467077,51.3627492
CG-109834-0000,Co-operative Group,-0.0816557,51.01219889999999
CG-106057-0000,Co-operative Group,-0.409251,51.600837
CG-104842-0000,Co-operative Group,-0.448121,51.64814479999999
CG-106075-0000,Co-operative Group,-0.340191,51.522704
CG-107379-0000,Co-operative Group,-0.3401691,51.5226929
CG-108996-0000,Co-operative Group,-0.3142763,51.4890026
CG-105329-0000,Co-operative Group,-0.4354626,51.6502203
CG-105224-0000,Co-operative Group,-0.8859172,52.0497276
CG-106794-0000,Co-operative Group,-0.3061954000000001,51.5000174
CG-107685-0000,Co-operative Group,-0.1156408,51.1718459
CG-105543-0000,Co-operative Group,-0.8028035,51.99782373405776
CG-106730-0000,Co-operative Group,-0.3153776,51.5256686
CG-104991-0000,Co-operative Group,-0.2230982,51.3925423
CG-156180-0000,Co-operative Group,-0.3127261422426909,51.52647808778898
CG-106697-0000,Co-operative Group,-0.2319208000000001,51.4095873
CG-105374-0000,Co-operative Group,-0.145684,51.2603898
CG-107346-0000,Co-operative Group,-0.0775990999999999,51.1209722
CG-109867-0000,Co-operative Group,-0.3832450999999999,51.6280951
CG-105520-0000,Co-operative Group,-0.27619,51.49241
CG-104348-0000,Co-operative Group,-0.8066757,52.0220562
CG-105452-0000,Co-operative Group,-0.2677,51.48148
CG-107830-0000,Co-operative Group,-0.7791409,52.0018469
CG-103629-0000,Co-operative Group,-0.24102,51.449469
CG-104667-0000,Co-operative Group,-0.2142327,51.4095508
CG-106577-0000,Co-operative Group,-0.754114,51.990499
CG-105976-0000,Co-operative Group,-0.1736093,51.3568058
CG-105522-0000,Co-operative Group,-0.28483,51.526403
CG-106804-0000,Co-operative Group,-0.397529,51.6693553
CG-104110-0000,Co-operative Group,-0.2218509,51.44097419999999
CG-103691-0000,Co-operative Group,-0.2830208476244915,51.5294224132662
CG-107794-0000,Co-operative Group,-0.2677741,51.5159526
CG-105220-0000,Co-operative Group,-0.6368584,51.9115268
CG-103679-0000,Co-operative Group,-0.2842477,51.54056497182084
CG-109853-0000,Co-operative Group,-0.1610456,51.3652187
CG-105939-0000,Co-operative Group,-0.7228599,51.98916579999999
CG-108851-0000,Co-operative Group,-0.1976665,51.4350685
CG-156174-0000,Co-operative Group,-0.243422087,51.5033230040228
CG-105431-0000,Co-operative Group,-0.190665,51.4267
CG-105150-0000,Co-operative Group,-0.238873,51.499997
CG-109880-0000,Co-operative Group,-0.2101183,51.45886700000001
CG-105549-0000,Co-operative Group,-0.279229,51.559484
CG-106759-0000,Co-operative Group,-0.2380255,51.5062615
CG-105473-0000,Co-operative Group,-0.17803,51.41776
CG-105380-0000,Co-operative Group,-0.22307,51.48801
CG-105426-0000,Co-operative Group,-0.17575,51.42064
CG-107944-0000,Co-operative Group,-0.1343738,51.353302
CG-105309-0000,Co-operative Group,-0.21231,51.480294
CG-104191-0000,Co-operative Group,-0.2132802,51.4827792
CG-108976-0000,Co-operative Group,-0.1901177,51.4503488
CG-105514-0000,Co-operative Group,-0.203327,51.472254
CG-104682-0000,Co-operative Group,-0.7913580000000001,52.06489810000001
CG-104932-0000,Co-operative Group,-0.7342245000000001,52.0227374
CG-106949-0000,Co-operative Group,-0.200863,51.474874
CG-104943-0000,Co-operative Group,-0.7463689000000001,52.03662199999999
CG-104089-0000,Co-operative Group,-0.184499,51.4576325
CG-105816-0000,Co-operative Group,-0.1011935,51.3257783
CG-105472-0000,Co-operative Group,-0.231637,51.531434
CG-104358-0000,Co-operative Group,-0.2164854,51.5106964
CG-105417-0000,Co-operative Group,-0.2179523,51.5136465
CG-105839-0000,Co-operative Group,-0.2624133,51.57376300000001
CG-104253-0000,Co-operative Group,-0.1814907,51.46563020000001
CG-109886-0000,Co-operative Group,-0.1935305,51.4923198
CG-105477-0000,Co-operative Group,-0.1322,51.399811
CG-106842-0000,Co-operative Group,-0.1393683,51.4154104
CG-109874-0000,Co-operative Group,-0.1810397,51.4815796
CG-105368-0000,Co-operative Group,-0.15431,51.44165
CG-107564-0000,Co-operative Group,-0.7469852,52.06025389999999
CG-104352-0000,Co-operative Group,-0.710293,52.0340719
CG-109889-0000,Co-operative Group,-0.2026830999999999,51.52493
CG-106079-0000,Co-operative Group,-0.220575,51.549748
CG-105578-0000,Co-operative Group,-0.09908,51.36565
CG-108804-0000,Co-operative Group,-0.1700307,51.47888519999999
CG-105643-0000,Co-operative Group,-0.240083333333,51.577777777778
CG-105428-0000,Co-operative Group,-0.148328,51.448564
CG-105662-0000,Co-operative Group,-0.1232916366384163,51.4111062636497
CG-105120-0000,Co-operative Group,-0.25013,51.59509
CG-105613-0000,Co-operative Group,-0.206277777778,51.537138888889
CG-105670-0000,Co-operative Group,-0.153043,51.466056
CG-105718-0000,Co-operative Group,-0.0644257,51.3197132
CG-105400-0000,Co-operative Group,-0.0961,51.376703
CG-109890-0000,Co-operative Group,-0.2149708,51.5572018
CG-104373-0000,Co-operative Group,-0.2103863,51.5528501
CG-104158-0000,Co-operative Group,-0.1392518,51.45479919999999
CG-103056-0000,Co-operative Group,-0.220762828782144,51.57121490120397
CG-109900-0000,Co-operative Group,-0.1269875,51.4385336
CG-153778-0000,Co-operative Group,-0.105847216,51.40886979
CG-105421-0000,Co-operative Group,-0.2078,51.5605
CG-107868-0000,Co-operative Group,-0.0865331,51.3804544
CG-104351-0000,Co-operative Group,-0.6988701,52.0476061
CG-104201-0000,Co-operative Group,-0.2256891,51.5898698
CG-104824-0000,Co-operative Group,-0.6468336,52.0113294
CG-104306-0000,Co-operative Group,-0.6848925,52.0435408
CG-104721-0000,Co-operative Group,-0.7436584,52.0875221
CG-104287-0000,Co-operative Group,-0.19728,51.563164
CG-109902-0000,Co-operative Group,-0.1035863,51.43432989999999
CG-109899-0000,Co-operative Group,-0.1064656,51.4399318
CG-104557-0000,Co-operative Group,-0.0698527,51.3819496
CG-105626-0000,Co-operative Group,-0.15485,51.51648
CG-104220-0000,Co-operative Group,-0.160139,51.525217
CG-105591-0000,Co-operative Group,-0.1576895894523676,51.52331256359512
CG-106573-0000,Co-operative Group,-0.7236091,52.08652790000001
CG-106010-0000,Co-operative Group,-0.11686924,51.46662538984514
CG-105371-0000,Co-operative Group,-0.123004,51.477335
CG-105347-0000,Co-operative Group,-0.112268,51.47161
CG-109848-0000,Co-operative Group,-0.0380546,51.350941
CG-105186-0000,Co-operative Group,-0.1344774336786834,51.51282012901429
CG-106769-0000,Co-operative Group,-0.0469354,51.3753527
CG-104316-0000,Co-operative Group,-0.1009699,51.4663606
CG-108697-0000,Co-operative Group,-0.1264097,51.5083074
CG-105389-0000,Co-operative Group,-0.18139,51.58583
CG-104031-0000,Co-operative Group,-0.145107,51.5377792
CG-104915-0000,Co-operative Group,-0.0577667999999999,51.4062741
CG-104742-0000,Co-operative Group,-0.1028752,51.4781967
CG-104086-0000,Co-operative Group,-0.114235,51.499855
CG-106555-0000,Co-operative Group,-0.0162329,51.34235690000001
CG-109901-0000,Co-operative Group,-0.0933406,51.4734495
CG-104365-0000,Co-operative Group,-0.117731,51.513991
CG-104178-0000,Co-operative Group,-0.038286,51.391648
CG-104343-0000,Co-operative Group,-0.1407609,51.54953399999999
CG-105818-0000,Co-operative Group,-0.1407609,51.54953399999999
CG-104203-0000,Co-operative Group,-0.1305233,51.537701
CG-109897-0000,Co-operative Group,-0.0751266999999999,51.4587737
CG-106921-0000,Co-operative Group,-0.0992356999999999,51.5004511
CG-108969-0000,Co-operative Group,-0.1139195,51.5220174
CG-105062-0000,Co-operative Group,-0.1010321,51.5062418
CG-107375-0000,Co-operative Group,-0.0622632,51.4535582
CG-103612-0000,Co-operative Group,-0.10438,51.520369
CG-105312-0000,Co-operative Group,-0.10862,51.52649
CG-105832-0000,Co-operative Group,-0.1173744,51.54103519999999
CG-104582-0000,Co-operative Group,-0.1346146,51.5650094
CG-105333-0000,Co-operative Group,-0.134587,51.564972
CG-104181-0000,Co-operative Group,-0.0973011999999999,51.5147273
CG-103611-0000,Co-operative Group,-0.048039,51.442389
CG-106104-0000,Co-operative Group,-0.0791951497851216,51.494748564577456
CG-103649-0000,Co-operative Group,-0.025871,51.410912
CG-106065-0000,Co-operative Group,-0.125763888889,51.562351111111
CG-104813-0000,Co-operative Group,0.0009746,51.3697179
CG-103614-0000,Co-operative Group,-0.089618,51.515599
CG-104622-0000,Co-operative Group,-0.1595281,51.6121853
CG-103618-0000,Co-operative Group,-0.0563724236109063,51.466570616180086
CG-104098-0000,Co-operative Group,-0.0991793999999999,51.5304134
CG-156159-SPET,Co-operative Group,-0.094672916,51.52945787
CG-108994-0000,Co-operative Group,-0.07317,51.5004198
CG-109888-0000,Co-operative Group,-0.0902183,51.5256103
CG-105053-0000,Co-operative Group,-0.1095518,51.553312
CG-105528-0000,Co-operative Group,-0.07977,51.51233
CG-108781-0000,Co-operative Group,-0.0439184,51.4587928
CG-103766-0000,Co-operative Group,-0.132759213,51.5874118479073
CG-156167-0000,Co-operative Group,-0.067777374,51.49646502
CG-105541-0000,Co-operative Group,-0.07516,51.51111
CG-106216-0000,Co-operative Group,-0.610446946391857,52.067697688757846
CG-105863-0000,Co-operative Group,-0.0369437999999999,51.45483929999999
CG-105942-0000,Co-operative Group,-0.0891436,51.5356819
CG-104629-0000,Co-operative Group,-0.021136,51.4323984
CG-105346-0000,Co-operative Group,-0.034047,51.459091
CG-106206-0000,Co-operative Group,-0.12273741,51.58943511154763
CG-156158-SPET,Co-operative Group,-0.063473247,51.50969489
CG-105620-0000,Co-operative Group,-0.0969128294515454,51.56967881879068
CG-104764-0000,Co-operative Group,-0.0104169,51.4421198
CG-106110-0000,Co-operative Group,0.010045277778,51.410864166667
CG-105265-0000,Co-operative Group,-0.039077,51.490883
CG-108849-0000,Co-operative Group,-0.075086,51.546126
CG-105449-0000,Co-operative Group,-0.075258,51.552167
CG-105349-0000,Co-operative Group,-0.021706,51.474356
CG-105767-0000,Co-operative Group,-0.0063881,51.4512672
CG-105230-0000,Co-operative Group,-0.041728333333,51.506812777778
CG-105602-0000,Co-operative Group,-0.05688,51.53211
CG-104881-0000,Co-operative Group,0.0123133,51.42689319999999
CG-107282-0000,Co-operative Group,-0.2016981,51.72209399999999
CG-108986-0000,Co-operative Group,-0.0509989,51.52782209999999
CG-104700-0000,Co-operative Group,0.0341117,51.3932806
CG-106675-0000,Co-operative Group,-0.1766958,51.6947157
CG-106654-0000,Co-operative Group,0.2446525999999999,50.8214419
CG-105059-0000,Co-operative Group,-0.021607,51.498776
CG-104563-0000,Co-operative Group,0.2562221000000001,50.777889
CG-107544-0000,Co-operative Group,-0.5479638999999998,52.0630068
CG-105118-0000,Co-operative Group,0.0133359,51.4484791
CG-105084-0000,Co-operative Group,-0.0355091,51.5249681
CG-104315-0000,Co-operative Group,-0.015811,51.4988172
CG-108998-0000,Co-operative Group,-0.0458001,51.5479049
CG-105422-0000,Co-operative Group,-0.044292,51.552389
CG-107420-0000,Co-operative Group,0.2673541,50.7840716
CG-108999-0000,Co-operative Group,-0.0519949,51.5640345
CG-105068-0000,Co-operative Group,0.2532746,50.8788463
CG-105658-0000,Co-operative Group,0.002672,51.487482
CG-105703-0000,Co-operative Group,0.0059292,51.4852946
CG-107516-0000,Co-operative Group,0.0456558,51.4269362
CG-109252-0000,Co-operative Group,-3.1669924,52.9687545
CG-109822-0000,Co-operative Group,0.2846642,50.767469
CG-103626-0000,Co-operative Group,0.011784,51.496974
CG-106122-0000,Co-operative Group,0.01654202,51.49171160392312
CG-107981-0000,Co-operative Group,0.0404258999999999,51.4554912
CG-105823-0000,Co-operative Group,0.035179,51.4744972
CG-109914-0000,Co-operative Group,0.0092902,51.51610280000001
CG-108696-0000,Co-operative Group,0.0690792,51.42110539999999
CG-105344-0000,Co-operative Group,-0.040372,51.587977
CG-107961-0000,Co-operative Group,0.0505937999999999,51.4566802
CG-156306-0000,Co-operative Group,-0.093752777778,51.6638625
CG-104774-0000,Co-operative Group,0.0370773,51.4820011
CG-107673-0000,Co-operative Group,0.2949769,50.80840399999999
CG-107678-0000,Co-operative Group,0.0459042,51.4727982
CG-105757-0000,Co-operative Group,-0.0352557,51.59655189999999
CG-104732-0000,Co-operative Group,0.0709086,51.43844559999999
CG-104733-0000,Co-operative Group,-0.0661547,51.6430824
CG-105871-0000,Co-operative Group,-0.0817768999999999,51.6638491
CG-107299-0000,Co-operative Group,0.1072317,51.38243670000001
CG-105579-0000,Co-operative Group,0.0186086773054559,51.53112543098027
CG-105340-0000,Co-operative Group,-0.0262998,51.5997269
CG-106818-0000,Co-operative Group,0.1056878,51.4038969
CG-107836-0000,Co-operative Group,0.0869487999999999,51.441248
CG-105481-0000,Co-operative Group,-0.00384,51.58777
CG-109913-0000,Co-operative Group,0.0244353,51.5491639
CG-105746-0000,Co-operative Group,0.0697764999999999,51.48127299999999
CG-105749-0000,Co-operative Group,-0.047075,51.65725099999999
CG-104927-0000,Co-operative Group,0.093389,51.4573913
CG-104981-0000,Co-operative Group,-0.0865760999999999,51.7102247
CG-105898-0000,Co-operative Group,0.0808490999999999,51.480588
CG-109950-0000,Co-operative Group,0.1044794,51.4510723
CG-107486-0000,Co-operative Group,-0.4998587,52.1154957
CG-109926-0000,Co-operative Group,0.0268492,51.5774969
CG-105616-0000,Co-operative Group,0.073799,51.509307
CG-107208-0000,Co-operative Group,0.1257009,51.4359171
CG-107263-0000,Co-operative Group,0.1213669,51.4480076
CG-105269-0000,Co-operative Group,0.028678,51.591348
CG-104788-0000,Co-operative Group,-0.0486341,51.7093436
CG-106090-0000,Co-operative Group,0.1223601122157246,51.469046419905375
CG-106646-0000,Co-operative Group,0.1329157,51.4640359
CG-109919-0000,Co-operative Group,-0.0374916,51.7084376
CG-153780-0000,Co-operative Group,0.108117,51.520874
CG-104926-0000,Co-operative Group,0.0949548999999999,51.5460813
CG-105926-0000,Co-operative Group,0.1465719,51.4654178
CG-105435-0000,Co-operative Group,0.069661,51.587455
CG-108693-0000,Co-operative Group,0.1451472,51.4819756
CG-106139-0000,Co-operative Group,0.14836021,51.4778970986854
CG-103636-0000,Co-operative Group,0.1249838142057608,51.52350260536274
CG-106666-0000,Co-operative Group,0.1135706,51.5411921
CG-104961-0000,Co-operative Group,0.1278117,51.53928699999999
CG-104775-0000,Co-operative Group,0.1912978,51.44377859999999
CG-105165-0000,Co-operative Group,-0.438609,52.1486908
CG-106128-0000,Co-operative Group,0.257461944444,51.3507
CG-105735-0000,Co-operative Group,0.2156673,51.43437069999999
CG-107846-0000,Co-operative Group,-0.4274001,52.1526407
CG-156175-0000,Co-operative Group,0.13558,51.58436
CG-104668-0000,Co-operative Group,0.3067338,51.293373
CG-109918-0000,Co-operative Group,0.1758067,51.5645292
CG-109817-0000,Co-operative Group,0.4734765,50.8400907
CG-106895-0000,Co-operative Group,0.3049722,51.3658314
CG-105480-0000,Co-operative Group,0.1991495,51.5489906
CG-105338-0000,Co-operative Group,0.176583,51.598377
CG-105928-0000,Co-operative Group,0.2998985000000001,51.3982079
CG-105069-0000,Co-operative Group,0.309743,51.383892
CG-107248-0000,Co-operative Group,0.4852863,50.9161932
CG-109939-0000,Co-operative Group,0.2558632000000001,51.49910269999999
CG-106884-0000,Co-operative Group,0.5001525000000001,50.8509618
CG-105595-0000,Co-operative Group,0.207658,51.577341
CG-106059-0000,Co-operative Group,0.201339,51.587046
CG-108929-0000,Co-operative Group,-0.2464065,52.0831187
CG-105298-0000,Co-operative Group,-0.288169,52.128871
CG-105258-0000,Co-operative Group,0.238719,51.558317
CG-109925-0000,Co-operative Group,0.2185443,51.6063505
CG-105724-0000,Co-operative Group,0.2334467,51.5935103
CG-107873-0000,Co-operative Group,0.3509938999999999,51.4059448
CG-107704-0000,Co-operative Group,0.5599960999999999,50.8528984
CG-107265-0000,Co-operative Group,0.5589101,50.8634884
CG-103700-0000,Co-operative Group,0.569877,50.878746
CG-104826-0000,Co-operative Group,0.532167,51.0949439
CG-103624-0000,Co-operative Group,0.386094,51.438988
CG-104355-0000,Co-operative Group,0.442489722222,51.33021
CG-106012-0000,Co-operative Group,0.457458683401793,51.3419876049183
CG-107593-0000,Co-operative Group,0.6089882000000001,50.87225830000001
CG-104964-0000,Co-operative Group,-0.1911645,52.1553421
CG-104850-0000,Co-operative Group,0.4525379,51.3741886
CG-104669-0000,Co-operative Group,0.483783,51.3726023
CG-104867-0000,Co-operative Group,0.506204,51.3733522
CG-104863-0000,Co-operative Group,0.5080429,51.3805314
CG-106625-0000,Co-operative Group,0.5169654,51.3665111
CG-106047-0000,Co-operative Group,0.507344,51.390036
CG-104340-0000,Co-operative Group,0.5125780999999999,51.4124306
CG-107814-0000,Co-operative Group,0.5364068,51.4024341
CG-104747-0000,Co-operative Group,0.5498877000000001,51.377528
CG-105778-0000,Co-operative Group,0.5628129,51.4198784
CG-105584-0000,Co-operative Group,0.67518,51.24175
CG-107889-0000,Co-operative Group,0.6476428000000001,51.3760053
CG-107682-0000,Co-operative Group,0.7337758000000001,51.3317923
CG-107549-0000,Co-operative Group,0.7527159999999999,51.34092529999999
CG-106220-0000,Co-operative Group,0.763871944444,51.336516111111
CG-106728-0000,Co-operative Group,0.853133,51.1392859
CG-106257-0000,Co-operative Group,0.8531055920037879,51.14283078407538
CG-106865-0000,Co-operative Group,0.7995974,51.32793050000001
CG-105791-0000,Co-operative Group,0.8914637000000001,51.1411683
CG-103647-0000,Co-operative Group,0.887818,51.164587
CG-105817-0000,Co-operative Group,0.8879650000000001,51.1648303
CG-107405-0000,Co-operative Group,0.8894409,51.3124375
CG-105874-0000,Co-operative Group,0.9370048,51.1838761
CG-105046-0000,Co-operative Group,-1.1800311,53.1400058
CG-107995-0000,Co-operative Group,1.0244499,51.35546120000001
CG-107773-0000,Co-operative Group,1.0254301,51.3539752
CG-106952-0000,Co-operative Group,-1.0339054,53.1020701
CG-155698-0000,Co-operative Group,1.059279,51.297802
CG-104951-0000,Co-operative Group,-1.1606599,53.1531247
CG-155697-0000,Co-operative Group,1.067409,51.296229
CG-104801-0000,Co-operative Group,-1.1241063,53.16022539999999
CG-108026-0000,Co-operative Group,-2.598427099999999,53.5182144
CG-107731-0000,Co-operative Group,-2.458474,53.510023
CG-107659-0000,Co-operative Group,1.1109282,51.3663045
CG-103656-0000,Co-operative Group,1.127163547282073,51.35865495262804
CG-104597-0000,Co-operative Group,1.2008052,51.2257275
CG-108396-0000,Co-operative Group,-2.4275796,53.5466548
CG-105135-0000,Co-operative Group,-2.5864332,53.56954219999999
CG-108079-0000,Co-operative Group,-2.4653719,53.5668878
CG-105217-0000,Co-operative Group,-2.533386,53.5894886
CG-108078-0000,Co-operative Group,-2.5485783,53.59848900000001
CG-106736-0000,Co-operative Group,1.3369201,51.2748729
CG-109964-0000,Co-operative Group,1.303798,51.376083
CG-104648-0000,Co-operative Group,1.3046459,51.375398
CG-109967-0000,Co-operative Group,1.3398952,51.3816761
CG-107892-0000,Co-operative Group,1.407394,51.3306661
CG-108188-0000,Co-operative Group,-1.529436,53.586154
CG-106560-0000,Co-operative Group,-1.4793823,53.578941
CG-107234-0000,Co-operative Group,-1.4999676,53.584773
CG-106724-0000,Co-operative Group,-1.4555163,53.5982197
CG-108486-0000,Co-operative Group,-1.6944545,53.6736143
CG-108487-0000,Co-operative Group,-1.701672,53.680977
CG-108490-0000,Co-operative Group,-1.62448,53.664249
CG-108488-0000,Co-operative Group,-1.6928622,53.68802839999999
CG-108477-0000,Co-operative Group,-1.5553701,53.6593933
CG-108492-0000,Co-operative Group,-1.5798224,53.6806301
CG-106615-0000,Co-operative Group,-1.4971607,53.7147591
CG-108470-0000,Co-operative Group,-1.6629714,53.75649019999999
CG-108509-0000,Co-operative Group,-1.4759168,53.7138363
CG-104972-0000,Co-operative Group,-1.6283185,53.75719
CG-108610-0000,Co-operative Group,-1.4457496,53.75345459999999
CG-105848-0000,Co-operative Group,-1.3676275,53.7662092
CG-155691-0000,Co-operative Group,-1.449316,53.798159
CG-108596-0000,Co-operative Group,-1.3881938,53.7941261
